genome_id,feature,element_symbol,element_name,type,subtype,class,subclass,method,identity_to_reference,coverage_of_reference
562.65801,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65801,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,BLASTX,99.61,100.0
562.65801,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65801,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65801,amr_mph_a_amr,mph(A),Mph(A) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65801,amr_mrx_a_amr,mrx(A),phosphorylated macrolide efflux MFS transporter Mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65801,amr_sul1_amr,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65801,amr_aada5_amr,aadA5,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65801,amr_dfra17_amr,dfrA17,trimethoprim-resistant dihydrofolate reductase DfrA17,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65801,amr_sul2_amr,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65801,amr_aph_3_ib_amr,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65801,amr_aph_6_id_amr,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,PARTIAL_CONTIG_ENDX,100.0,86.33
562.65801,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65802,amr_pare_s458a_point,parE_S458A,Escherichia quinolone resistant ParE,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.68,100.0
562.65802,amr_parc_s80i_point,parC_S80I,Escherichia quinolone resistant ParC,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.87,100.0
562.65802,amr_mdtm_amr,mdtM,multidrug efflux MFS transporter MdtM,AMR,AMR,EFFLUX,EFFLUX,BLASTX,97.8,100.0
562.65802,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65802,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65802,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65802,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,BLASTX,99.61,100.0
562.65802,amr_cata1_amr,catA1,type A-1 chloramphenicol O-acetyltransferase,AMR,AMR,PHENICOL,CHLORAMPHENICOL,BLASTX,97.69,98.63
562.65802,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65802,amr_tet_a_amr,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0
562.65802,amr_flor_amr,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,BLASTX,99.75,100.0
562.65802,amr_mph_a_amr,mph(A),Mph(A) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65802,amr_mrx_a_amr,mrx(A),phosphorylated macrolide efflux MFS transporter Mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65802,amr_ant_2_ia_amr,ant(2'')-Ia,aminoglycoside nucleotidyltransferase ANT(2'')-Ia,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN/KANAMYCIN/TOBRAMYCIN,EXACTX,100.0,100.0
562.65802,amr_aada1_amr,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65802,amr_aac_3_iie_amr,aac(3)-IIe,aminoglycoside N-acetyltransferase AAC(3)-IIe,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,100.0,100.0
562.65802,amr_dfra17_amr,dfrA17,trimethoprim-resistant dihydrofolate reductase DfrA17,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65802,amr_aada5_amr,aadA5,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65802,amr_sul1_amr,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65803,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65803,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65803,amr_pare_s458a_point,parE_S458A,Escherichia quinolone resistant ParE,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.68,100.0
562.65803,amr_parc_s80i_point,parC_S80I,Escherichia quinolone resistant ParC,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.87,100.0
562.65803,amr_mdtm_amr,mdtM,multidrug efflux MFS transporter MdtM,AMR,AMR,EFFLUX,EFFLUX,BLASTX,97.8,100.0
562.65803,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,BLASTX,99.61,100.0
562.65803,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65803,amr_tet_a_amr,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0
562.65803,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65803,amr_dfra12_amr,dfrA12,trimethoprim-resistant dihydrofolate reductase DfrA12,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65803,amr_aada2_amr,aadA2,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65803,amr_sul1_amr,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65804,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65804,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65804,amr_mdtm_amr,mdtM,multidrug efflux MFS transporter MdtM,AMR,AMR,EFFLUX,EFFLUX,BLASTX,97.8,100.0
562.65804,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65804,amr_pare_s458a_point,parE_S458A,Escherichia quinolone resistant ParE,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.68,100.0
562.65804,amr_parc_s80i_point,parC_S80I,Escherichia quinolone resistant ParC,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.87,100.0
562.65804,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,BLASTX,99.61,100.0
562.65804,amr_tet_a_amr,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0
562.65804,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65805,amr_parc_s80i_point,parC_S80I,Escherichia quinolone resistant ParC,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.87,100.0
562.65805,amr_pare_s458a_point,parE_S458A,Escherichia quinolone resistant ParE,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.68,100.0
562.65805,amr_mdtm_amr,mdtM,multidrug efflux MFS transporter MdtM,AMR,AMR,EFFLUX,EFFLUX,BLASTX,97.8,100.0
562.65805,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65805,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65805,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65805,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,BLASTX,99.61,100.0
562.65805,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65805,amr_tet_a_amr,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0
562.65805,amr_flor_amr,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,BLASTX,99.75,100.0
562.65805,amr_mph_a_amr,mph(A),Mph(A) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65805,amr_mrx_a_amr,mrx(A),phosphorylated macrolide efflux MFS transporter Mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65805,amr_ant_2_ia_amr,ant(2'')-Ia,aminoglycoside nucleotidyltransferase ANT(2'')-Ia,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN/KANAMYCIN/TOBRAMYCIN,EXACTX,100.0,100.0
562.65805,amr_aada1_amr,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65805,amr_dfra17_amr,dfrA17,trimethoprim-resistant dihydrofolate reductase DfrA17,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65805,amr_aada5_amr,aadA5,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65805,amr_sul1_amr,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65805,amr_cata1_amr,catA1,type A-1 chloramphenicol O-acetyltransferase,AMR,AMR,PHENICOL,CHLORAMPHENICOL,BLASTX,100.0,95.89
562.65806,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65806,amr_mdtm_amr,mdtM,multidrug efflux MFS transporter MdtM,AMR,AMR,EFFLUX,EFFLUX,BLASTX,97.8,100.0
562.65806,amr_dfra36_amr,dfrA36,trimethoprim-resistant dihydrofolate reductase DfrA36,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65806,amr_sul2_amr,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65806,amr_parc_s80i_point,parC_S80I,Escherichia quinolone resistant ParC,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.87,100.0
562.65806,amr_pare_s458a_point,parE_S458A,Escherichia quinolone resistant ParE,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.68,100.0
562.65806,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65806,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65806,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,BLASTX,99.61,100.0
562.65806,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65806,amr_tet_a_amr,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0
562.65806,amr_mrx_a_amr,mrx(A),phosphorylated macrolide efflux MFS transporter Mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65806,amr_mph_a_amr,mph(A),Mph(A) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65806,amr_ant_2_ia_amr,ant(2'')-Ia,aminoglycoside nucleotidyltransferase ANT(2'')-Ia,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN/KANAMYCIN/TOBRAMYCIN,EXACTX,100.0,100.0
562.65806,amr_aada1_amr,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65806,amr_flor_amr,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,BLASTX,99.75,100.0
562.65806,amr_aada5_amr,aadA5,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65806,amr_dfra17_amr,dfrA17,trimethoprim-resistant dihydrofolate reductase DfrA17,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65806,amr_sul1_amr,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65807,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65807,amr_mdtm_amr,mdtM,multidrug efflux MFS transporter MdtM,AMR,AMR,EFFLUX,EFFLUX,BLASTX,97.8,100.0
562.65807,amr_pare_s458a_point,parE_S458A,Escherichia quinolone resistant ParE,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.68,100.0
562.65807,amr_parc_s80i_point,parC_S80I,Escherichia quinolone resistant ParC,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.87,100.0
562.65807,amr_sul2_amr,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65807,amr_dfra36_amr,dfrA36,trimethoprim-resistant dihydrofolate reductase DfrA36,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65807,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,BLASTX,99.61,100.0
562.65807,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65807,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65807,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65807,amr_sul1_amr,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65807,amr_aada1_amr,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65807,amr_ant_2_ia_amr,ant(2'')-Ia,aminoglycoside nucleotidyltransferase ANT(2'')-Ia,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN/KANAMYCIN/TOBRAMYCIN,EXACTX,100.0,100.0
562.65807,amr_flor_amr,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,BLASTX,99.75,100.0
562.65808,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65808,amr_mdtm_amr,mdtM,multidrug efflux MFS transporter MdtM,AMR,AMR,EFFLUX,EFFLUX,BLASTX,97.8,100.0
562.65808,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65808,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65808,amr_dfra36_amr,dfrA36,trimethoprim-resistant dihydrofolate reductase DfrA36,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65808,amr_sul2_amr,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65808,amr_parc_s80i_point,parC_S80I,Escherichia quinolone resistant ParC,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.87,100.0
562.65808,amr_pare_s458a_point,parE_S458A,Escherichia quinolone resistant ParE,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.68,100.0
562.65808,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,BLASTX,99.61,100.0
562.65808,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65808,amr_ant_2_ia_amr,ant(2'')-Ia,aminoglycoside nucleotidyltransferase ANT(2'')-Ia,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN/KANAMYCIN/TOBRAMYCIN,EXACTX,100.0,100.0
562.65808,amr_aada1_amr,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65808,amr_sul1_amr,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65808,amr_flor_amr,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,BLASTX,99.75,100.0
562.65809,amr_mdtm_amr,mdtM,multidrug efflux MFS transporter MdtM,AMR,AMR,EFFLUX,EFFLUX,BLASTX,97.8,100.0
562.65809,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65809,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65809,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65809,amr_pare_s458a_point,parE_S458A,Escherichia quinolone resistant ParE,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.68,100.0
562.65809,amr_parc_s80i_point,parC_S80I,Escherichia quinolone resistant ParC,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.87,100.0
562.65809,amr_sul2_amr,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65809,amr_dfra36_amr,dfrA36,trimethoprim-resistant dihydrofolate reductase DfrA36,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65809,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,BLASTX,99.61,100.0
562.65809,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65809,amr_tet_a_amr,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0
562.65809,amr_ant_2_ia_amr,ant(2'')-Ia,aminoglycoside nucleotidyltransferase ANT(2'')-Ia,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN/KANAMYCIN/TOBRAMYCIN,EXACTX,100.0,100.0
562.65809,amr_aada1_amr,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65809,amr_mrx_a_amr,mrx(A),phosphorylated macrolide efflux MFS transporter Mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65809,amr_mph_a_amr,mph(A),Mph(A) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65809,amr_flor_amr,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,BLASTX,99.75,100.0
562.65809,amr_aada5_amr,aadA5,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65809,amr_dfra17_amr,dfrA17,trimethoprim-resistant dihydrofolate reductase DfrA17,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65809,amr_sul1_amr,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65811,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65811,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65811,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65811,amr_pare_s458a_point,parE_S458A,Escherichia quinolone resistant ParE,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.68,100.0
562.65811,amr_parc_s80i_point,parC_S80I,Escherichia quinolone resistant ParC,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.87,100.0
562.65811,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,BLASTX,99.61,100.0
562.65811,amr_mdtm_amr,mdtM,multidrug efflux MFS transporter MdtM,AMR,AMR,EFFLUX,EFFLUX,BLASTX,97.8,100.0
562.65811,amr_tet_b_amr,tet(B),tetracycline efflux MFS transporter Tet(B),AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0
562.65811,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65811,amr_dfra17_amr,dfrA17,trimethoprim-resistant dihydrofolate reductase DfrA17,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65811,amr_aada5_amr,aadA5,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65811,amr_sul1_amr,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65811,amr_mph_a_amr,mph(A),Mph(A) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65811,amr_mrx_a_amr,mrx(A),phosphorylated macrolide efflux MFS transporter Mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65811,amr_aac_3_iie_amr,aac(3)-IIe,aminoglycoside N-acetyltransferase AAC(3)-IIe,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,100.0,100.0
562.65811,amr_catb3_amr,catB3,type B-3 chloramphenicol O-acetyltransferase CatB3,AMR,AMR,PHENICOL,CHLORAMPHENICOL,PARTIAL_CONTIG_ENDX,100.0,70.0
562.65811,amr_blaoxa_1_amr,blaOXA-1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
